7,TRUE,222.0000,148.0000
46,TRUE,313.9554,148.0000
5,TRUE,320.4294,212.0859
55,FALSE,237.3259,333.0000
45,FALSE,183.8204,423.5326
17,TRUE,418.5881,244.5835
13,TRUE,477.6664,193.9777
30,FALSE,168.7377,507.9140
47,FALSE,208.8928,540.1496
19,TRUE,468.6724,346.9746
59,TRUE,402.6273,394.3036
0,TRUE,413.3731,332.6561
42,TRUE,544.1115,233.7151
14,FALSE,402.7462,415.3906
15,TRUE,533.2390,320.3036
1,FALSE,344.1964,473.1803
11,TRUE,604.3596,254.8705
8,FALSE,346.9746,504.3118
58,TRUE,640.2028,267.9777
31,TRUE,565.8236,329.8029
34,TRUE,691.1487,222.0000
3,TRUE,693.7786,249.4413
39,TRUE,618.6420,355.4054
16,TRUE,502.9444,487.4985
23,TRUE,506.6199,488.8108
24,FALSE,435.1225,565.4796
21,TRUE,664.8476,390.6928
52,TRUE,600.2375,422.9867
57,TRUE,792.7963,249.4413
32,FALSE,528.1902,539.9910
40,TRUE,827.7535,279.6928
12,TRUE,793.1945,292.2622
53,FALSE,537.8622,574.4061
18,TRUE,732.1269,418.5549
37,FALSE,432.7514,684.7306
54,TRUE,1011.1414,156.9777
25,FALSE,575.4113,579.9634
48,TRUE,881.1138,313.9554
9,TRUE,591.0701,581.7232
44,TRUE,632.4561,544.8604
41,TRUE,655.2150,525.1321
49,TRUE,948.2085,233.7151
56,TRUE,814.6771,387.7058
33,TRUE,790.7136,422.9867
28,TRUE,1115.8117,111.0000
36,TRUE,834.3232,422.9867
27,TRUE,829.8523,439.3004
29,FALSE,324.5626,956.9734
26,TRUE,1044.0003,295.4190
35,TRUE,1020.0132,292.2622
50,TRUE,753.6198,579.4420
20,TRUE,1223.2645,111.0000
22,TRUE,1089.8729,272.2793
38,TRUE,716.1338,664.7428
4,TRUE,731.5022,653.0254
10,TRUE,1123.9870,263.5549
51,TRUE,787.7354,617.5622
6,TRUE,943.2081,463.6040
2,TRUE,968.4740,448.6924
43,TRUE,747.7982,678.8770
