3,UNKNOWN,185.0000,185.0000
72,TRUE,222.0000,148.0000
58,TRUE,313.9554,148.0000
22,FALSE,256.3435,276.1718
29,TRUE,357.3036,209.3036
39,TRUE,421.8125,148.0000
97,TRUE,477.2622,148.0000
67,TRUE,428.8309,245.8928
30,TRUE,557.8074,148.0000
5,TRUE,404.6784,343.7856
20,TRUE,507.5701,252.6518
50,TRUE,540.5007,245.8928
19,TRUE,454.4796,355.6354
36,TRUE,671.8550,148.0000
55,TRUE,708.2570,148.0000
85,TRUE,620.0288,270.7151
41,TRUE,764.4409,148.0000
16,TRUE,796.3812,148.0000
90,TRUE,827.0364,148.0000
2,TRUE,856.5555,148.0000
32,TRUE,591.4190,441.6408
45,TRUE,627.6683,414.0155
68,TRUE,761.8977,286.4413
6,TRUE,756.5104,309.2793
9,TRUE,936.1506,148.0000
95,TRUE,784.9861,325.4458
47,TRUE,980.2634,148.0000
84,TRUE,1005.3021,148.0000
83,TRUE,674.9037,502.8076
94,TRUE,715.9827,470.1102
99,TRUE,848.8640,343.7856
23,TRUE,1061.1808,148.0000
77,TRUE,699.8541,532.4493
27,TRUE,893.4284,347.2511
87,TRUE,942.7594,313.4690
86,TRUE,1122.0391,148.0000
21,TRUE,955.2330,336.6637
78,TRUE,952.0713,354.0073
89,TRUE,969.9557,350.6573
31,TRUE,1186.7617,148.0000
52,TRUE,1004.7540,350.6573
96,TRUE,1220.9532,148.0000
40,TRUE,1031.7236,357.3036
51,TRUE,1048.2294,354.0073
75,TRUE,1071.3479,343.7856
49,FALSE,610.8137,816.6760
80,TRUE,1278.4618,209.3036
81,TRUE,1091.6819,354.0073
54,TRUE,1309.9841,148.0000
92,TRUE,1328.7564,148.0000
13,TRUE,1347.2619,148.0000
44,TRUE,1365.5120,148.0000
59,TRUE,1383.5171,148.0000
15,TRUE,1401.2871,148.0000
24,TRUE,1418.8309,148.0000
8,TRUE,1436.1572,148.0000
60,FALSE,739.9730,861.3010
82,TRUE,1453.4479,209.3036
10,TRUE,968.5843,649.7738
65,TRUE,1211.9215,412.2329
64,TRUE,1487.6175,148.0000
14,TRUE,986.1265,666.0000
0,TRUE,997.6418,660.2410
74,TRUE,1013.8077,649.6252
46,TRUE,1280.9147,387.7874
1,TRUE,1531.1377,148.0000
88,TRUE,1045.7639,649.4169
4,TRUE,1282.7513,417.3641
98,TRUE,1285.9847,424.8826
35,FALSE,538.7281,1182.9166
33,TRUE,1312.2780,476.1144
12,TRUE,1330.5084,407.0000
18,TRUE,1599.6709,148.0000
79,TRUE,1615.0244,148.0000
34,FALSE,815.3948,962.8376
53,TRUE,1371.1773,468.3036
37,TRUE,1106.7331,681.2262
66,TRUE,1365.3137,427.3439
43,TRUE,1654.7032,148.0000
69,TRUE,1390.2139,427.3439
11,TRUE,1397.5957,429.7836
76,TRUE,1125.7787,711.3786
91,TRUE,1412.1983,429.7836
70,TRUE,1419.4316,432.2024
63,TRUE,1713.2457,148.0000
7,TRUE,1141.4271,734.1669
25,TRUE,1732.4427,148.0000
26,TRUE,1746.6313,148.0000
93,FALSE,877.4388,1031.2660
73,TRUE,1760.5841,209.3036
42,TRUE,1478.5486,444.0000
57,TRUE,1467.6501,464.1281
28,TRUE,1483.6667,457.5642
48,TRUE,1802.5156,148.0000
62,TRUE,1520.1502,444.0000
61,TRUE,1825.0577,148.0000
38,TRUE,1547.1880,439.3383
71,TRUE,1548.8937,446.3035
56,TRUE,1855.9191,148.0000
17,TRUE,1869.1702,148.0000
