47,TRUE,259.0000,111.0000
46,TRUE,313.9554,163.3259
40,TRUE,320.4294,212.0859
55,TRUE,459.3259,111.0000
24,TRUE,530.0844,111.0000
48,TRUE,591.2415,111.0000
54,TRUE,646.1985,111.0000
3,TRUE,696.6247,111.0000
33,TRUE,521.5239,333.0000
34,TRUE,645.8568,228.0043
9,TRUE,794.0820,111.0000
21,TRUE,718.3563,228.0043
44,TRUE,740.2453,233.7151
8,TRUE,889.9498,111.0000
36,TRUE,650.3078,387.7058
32,TRUE,804.3620,249.4413
51,TRUE,967.9182,111.0000
1,TRUE,1002.0434,111.0000
30,TRUE,891.7353,254.3004
37,TRUE,1057.4430,111.0000
14,TRUE,1088.7774,111.0000
35,TRUE,1119.2268,111.0000
57,TRUE,1148.8628,111.0000
52,TRUE,1008.1924,280.5553
59,TRUE,1197.8600,111.0000
5,TRUE,1052.0411,284.5454
22,TRUE,1067.3594,288.4458
23,TRUE,1090.2481,284.5454
16,TRUE,1282.2178,111.0000
20,TRUE,1308.1765,111.0000
12,TRUE,1148.6255,296.0000
0,TRUE,1351.1924,111.0000
25,TRUE,1375.8504,111.0000
15,TRUE,1400.0703,111.0000
19,TRUE,1423.8748,111.0000
50,TRUE,1447.2846,111.0000
6,TRUE,1470.3191,111.0000
58,TRUE,1492.9957,111.0000
43,TRUE,1515.3307,111.0000
28,TRUE,1328.0356,320.3036
10,TRUE,1552.4938,111.0000
45,TRUE,1573.9903,111.0000
18,TRUE,1367.1117,339.0833
11,TRUE,1376.1084,345.0085
42,TRUE,1406.1042,329.8950
2,TRUE,1159.8482,590.4388
41,TRUE,1648.2334,111.0000
13,TRUE,1186.1480,593.3458
53,TRUE,1440.2368,347.9156
39,TRUE,1691.2848,111.0000
31,TRUE,1462.8296,359.2035
27,TRUE,1725.0387,111.0000
38,TRUE,1496.1979,359.2035
17,TRUE,1758.0345,111.0000
56,TRUE,1777.0371,111.0000
29,TRUE,1795.8375,111.0000
26,TRUE,1535.0984,390.3439
49,TRUE,1561.1454,377.8108
7,TRUE,1841.0983,111.0000
4,TRUE,1602.8971,367.3435
