34,FALSE,148.0000,222.0000
42,FALSE,74.0000,387.9554
53,TRUE,306.8236,256.3435
37,FALSE,254.4977,335.6295
13,FALSE,236.1463,372.7553
38,FALSE,74.0000,560.4118
2,TRUE,377.5549,330.9381
51,FALSE,164.6311,574.0174
52,FALSE,380.7816,413.6726
46,FALSE,247.6088,535.8901
20,FALSE,134.8928,638.9368
5,FALSE,240.8498,598.5642
12,FALSE,37.0000,831.6702
3,FALSE,279.7377,656.5410
36,FALSE,296.8715,647.8382
17,FALSE,111.0000,847.3611
25,FALSE,288.3046,736.1662
9,FALSE,201.6311,811.8289
56,FALSE,414.7981,647.2015
48,FALSE,171.8928,868.7122
40,FALSE,227.4118,855.5678
21,FALSE,291.8705,799.8036
39,FALSE,261.3863,833.6410
58,FALSE,411.4374,698.8761
14,FALSE,225.5239,885.2641
57,FALSE,220.8204,919.7055
49,FALSE,171.8928,983.1726
22,FALSE,467.8888,725.0490
30,FALSE,273.3895,875.0604
54,FALSE,252.6098,880.9808
0,FALSE,278.0174,885.4423
41,FALSE,331.8204,820.1424
43,FALSE,215.6518,925.1762
24,FALSE,212.0859,921.6294
7,FALSE,209.0604,940.4409
44,FALSE,249.0859,911.2144
1,FALSE,209.0604,951.2812
32,FALSE,111.0000,1063.3068
45,FALSE,239.4690,976.6657
26,FALSE,148.0000,1088.3259
10,FALSE,183.8204,1084.0692
23,FALSE,380.2829,912.3333
59,FALSE,202.1718,1043.9942
8,FALSE,269.2829,988.3601
33,FALSE,257.8204,984.6624
29,FALSE,52.3259,1196.4755
11,FALSE,101.0859,1210.2131
31,FALSE,191.7170,1162.2186
47,FALSE,384.1463,992.8142
6,FALSE,254.4977,1077.7848
35,FALSE,310.3895,1014.6369
55,FALSE,200.3259,1062.3741
16,FALSE,148.0000,1125.3259
18,FALSE,190.4118,1120.5180
28,FALSE,163.3259,1161.5832
50,FALSE,138.0859,1205.3291
15,FALSE,215.6518,1166.7822
27,FALSE,254.4977,1124.5734
19,FALSE,267.9777,1097.5974
4,FALSE,185.0000,1144.5306
