6,FALSE,148.0000,222.0000
58,TRUE,267.9777,193.9777
18,TRUE,269.8236,227.4118
37,UNKNOWN,264.4118,264.4118
30,FALSE,190.4118,338.4118
11,TRUE,362.4722,221.0636
96,TRUE,363.7774,227.4118
86,FALSE,236.1463,373.5239
21,TRUE,411.6050,230.9777
93,TRUE,434.4547,215.6518
75,FALSE,300.0646,399.8971
32,TRUE,464.8184,261.6295
68,TRUE,616.7602,111.0000
40,TRUE,671.3363,111.0000
95,FALSE,408.5622,423.6311
7,TRUE,594.1953,273.9820
83,TRUE,664.1946,193.7345
98,TRUE,584.1033,302.0043
90,TRUE,788.3926,111.0000
57,FALSE,418.3712,524.7113
33,TRUE,701.4285,273.9820
3,TRUE,494.2793,466.0615
63,TRUE,578.3583,387.4690
99,TRUE,713.0329,272.2793
13,TRUE,776.5911,239.1718
88,TRUE,788.1238,254.3004
69,TRUE,835.3525,233.7151
70,TRUE,981.9868,111.0000
61,TRUE,716.1072,411.1609
17,TRUE,877.9089,263.5549
94,TRUE,1054.1289,111.0000
77,TRUE,937.9851,259.0000
44,FALSE,502.6191,716.0062
74,TRUE,1113.2149,156.9777
16,TRUE,798.4744,455.8125
45,FALSE,349.9430,917.5146
25,TRUE,1012.6437,313.9554
87,TRUE,848.2308,452.2186
48,TRUE,813.6592,498.6573
46,TRUE,672.8316,653.1659
60,TRUE,1050.0337,280.5553
92,FALSE,342.5415,1007.2986
71,TRUE,1249.7113,156.9777
49,TRUE,907.0942,480.3310
8,TRUE,1078.3915,320.3036
72,TRUE,922.6278,495.4493
78,TRUE,1140.8922,288.4458
55,TRUE,1162.3587,284.5454
28,TRUE,1183.4312,280.5553
38,TRUE,1008.3452,472.2546
65,TRUE,748.2079,741.5547
73,TRUE,1174.2001,320.3036
89,TRUE,979.9029,532.2511
27,TRUE,790.8833,732.1035
10,TRUE,1220.0150,306.7856
84,TRUE,1223.0919,320.3036
64,TRUE,1236.6287,323.5488
2,TRUE,1058.2268,518.5587
97,TRUE,1025.3038,560.7538
24,TRUE,1057.2264,539.2940
43,FALSE,623.7014,982.5107
42,TRUE,1048.2614,606.4421
41,TRUE,1081.5548,537.2662
29,TRUE,1073.1724,554.8285
80,TRUE,1092.1358,545.5488
0,TRUE,861.6588,785.3025
66,TRUE,1539.3941,111.0000
47,TRUE,1107.9473,564.1455
19,TRUE,1570.4046,111.0000
81,TRUE,1591.6719,111.0000
67,TRUE,923.6120,800.0440
50,TRUE,932.4291,793.9938
1,FALSE,479.2685,1249.7276
51,TRUE,958.7640,825.4296
31,TRUE,1383.8515,356.4302
39,TRUE,1434.9318,320.3036
91,TRUE,1181.5369,587.4952
12,TRUE,1167.7491,609.9687
15,TRUE,1419.4730,367.3435
23,TRUE,1447.8120,353.6252
56,FALSE,749.9773,1065.5980
20,TRUE,1707.7568,156.9777
4,TRUE,1233.6940,604.6338
36,TRUE,1490.1531,356.4302
22,TRUE,1503.8335,356.4302
85,TRUE,1277.8409,595.9548
5,TRUE,1539.3910,342.0649
82,TRUE,1555.3427,339.0833
26,TRUE,1545.2474,361.9462
35,TRUE,1809.3897,111.0000
79,TRUE,1596.8420,342.0649
62,FALSE,794.0280,1157.2823
54,TRUE,1306.7236,693.1039
76,TRUE,1305.2316,656.6008
34,TRUE,1346.0362,623.8485
53,TRUE,1320.5307,656.6008
59,FALSE,774.8283,1210.2122
52,TRUE,1053.0280,979.8843
14,TRUE,1045.9065,943.9313
9,TRUE,1590.5507,402.3383
